product_name_langs,product_name_texts,additives_n,complete,completeness,created_t,ingredients_from_palm_oil_n,ingredients_n,ingredients_percent_analysis,ingredients_with_specified_percent_n,ingredients_with_unspecified_percent_n,ingredients_without_ciqual_codes_n,known_ingredients_n,last_modified_t,last_updated_t,nova_group,popularity_key,rev,unknown_ingredients_n,schema_version,prediction
main | en,"Mira, Nectar, Pineapple Nectar | Mira, Nectar, Pineapple Nectar",1.0,0.0,0.5,1.489071175E9,0.0,6.0,1.0,0.0,6.0,4.0,10.0,1.587584661E9,1.734804235E9,4.0,0.0,2.0,0.0,999.0,1
main | en,"Danone, dnp, dairy drink, cookies & cream | Danone, dnp, dairy drink, cookies & cream",5.0,0.0,0.5,1.489133284E9,0.0,31.0,1.0,0.0,28.0,20.0,53.0,1.587596321E9,1.7347962E9,4.0,0.0,2.0,5.0,999.0,0
main | en,"Lemon Lime Soda, Caffeine Free | Lemon Lime Soda, Caffeine Free",2.0,0.0,0.4000000059604645,1.489070228E9,0.0,7.0,1.0,0.0,6.0,5.0,17.0,1.489070228E9,1.707496835E9,4.0,0.0,1.0,0.0,999.0,1
main | en,"Vanilla flavored ice cream blended with cookie pieces, cookies 'n cream | Vanilla flavored ice cream blended with cookie pieces, cookies 'n cream",8.0,0.0,0.5,1.489053653E9,0.0,37.0,1.0,0.0,34.0,24.0,59.0,1.587572894E9,1.734810338E9,4.0,0.0,2.0,5.0,999.0,0
main | en,Coconut Cookies | Coconut Cookies,4.0,0.0,0.6000000238418579,1.489053417E9,0.0,18.0,1.0,0.0,17.0,9.0,35.0,1.740351349E9,1.740351349E9,4.0,0.0,2.0,3.0,999.0,1
main | en,"Diet wild mountain citrus flavored soda, citrus | Diet wild mountain citrus flavored soda, citrus",10.0,0.0,0.5,1.489070238E9,0.0,17.0,1.0,0.0,15.0,14.0,24.0,1.587584147E9,1.734804557E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Organic Ground Beef | Organic Ground Beef,0.0,0.0,0.675000011920929,1.489138563E9,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.740351403E9,1.740351403E9,1.0,0.0,8.0,0.0,999.0,1
main | en,Toasted Whole Grain Oat Cereal | Toasted Whole Grain Oat Cereal,2.0,0.0,0.675000011920929,1.489078547E9,0.0,16.0,1.0,0.0,13.0,9.0,14.0,1.771327194E9,1.771327194E9,4.0,7.0,12.0,2.0,1002.0,1
main | en,Stuffed Tilapia Fillets | Stuffed Tilapia Fillets,2.0,0.0,0.6000000238418579,1.489136214E9,0.0,17.0,1.0,0.0,15.0,7.0,34.0,1.740352298E9,1.740352298E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Steakhouse Seasoning Grinder | Steakhouse Seasoning Grinder,0.0,0.0,0.6000000238418579,1.489090622E9,0.0,6.0,1.0,0.0,5.0,2.0,11.0,1.740352359E9,1.740352359E9,3.0,0.0,3.0,0.0,999.0,1
main | en,Pineapple Chunks | Pineapple Chunks,1.0,0.0,0.6000000238418579,1.489061615E9,0.0,8.0,1.0,0.0,6.0,6.0,8.0,1.740353234E9,1.740353234E9,1.0,1.0,3.0,3.0,999.0,1
main | en,Cannellini Beans | Cannellini Beans,1.0,0.0,0.6875,1.489069307E9,0.0,8.0,1.0,0.0,5.0,5.0,7.0,1.774188951E9,1.774188951E9,4.0,2.2900000003E10,28.0,1.0,1003.0,1
main | en,Party dip | Party dip,1.0,0.0,0.5,1.489069455E9,0.0,16.0,1.0,0.0,15.0,2.0,27.0,1.587582646E9,1.73480534E9,3.0,0.0,2.0,0.0,999.0,1
main | en,Mexican Rice | Mexican Rice,3.0,0.0,0.675000011920929,1.489064474E9,0.0,44.0,1.0,0.0,35.0,19.0,43.0,1.769661809E9,1.771280468E9,4.0,14.0,30.0,1.0,1002.0,0
main | en,"Lipton, daring english breakfast, black tea | Lipton, daring english breakfast, black tea",0.0,0.0,0.5,1.489062799E9,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.587578241E9,1.734807553E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Sliced Almonds | Sliced Almonds,0.0,0.0,0.6000000238418579,1.489074548E9,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.74035483E9,1.74035483E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Chocolate Peanut Butter Crm Pie | Chocolate Peanut Butter Crm Pie,2.0,0.0,0.6000000238418579,1.489135411E9,0.0,14.0,1.0,0.0,14.0,5.0,25.0,1.740354966E9,1.740354966E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Garlic & Parmesan Pierogies | Garlic & Parmesan Pierogies,5.0,0.0,0.7875000238418579,1.489138102E9,0.0,44.0,1.0,0.0,37.0,21.0,66.0,1.696812853E9,1.738753056E9,4.0,2.0,10.0,3.0,999.0,0
main | en,"Shoprite, apple sauce, strawberry | Shoprite, apple sauce, strawberry",2.0,0.0,0.5,1.489056382E9,0.0,11.0,1.0,0.0,10.0,4.0,23.0,1.587573806E9,1.734809796E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Whipped Salted Butter | Whipped Salted Butter,0.0,0.0,0.6000000238418579,1.489056011E9,0.0,2.0,1.0,0.0,2.0,0.0,3.0,1.740356127E9,1.740356127E9,3.0,0.0,2.0,0.0,999.0,1
main | en,Thick Slices Pork Roll | Thick Slices Pork Roll,2.0,0.0,0.6000000238418579,1.48907067E9,0.0,5.0,1.0,0.0,5.0,3.0,8.0,1.740356133E9,1.740356133E9,3.0,0.0,3.0,0.0,999.0,1
main | en,Spice Blend | Spice Blend,0.0,0.0,0.6000000238418579,1.489090667E9,0.0,9.0,1.0,0.0,9.0,3.0,21.0,1.740356964E9,1.740356964E9,3.0,0.0,4.0,0.0,999.0,1
main | en,Garbanzos Beans | Garbanzos Beans,0.0,0.0,0.5,1.489068411E9,0.0,7.0,1.0,0.0,5.0,4.0,5.0,1.776744533E9,1.776744533E9,4.0,0.0,10.0,2.0,1003.0,1
main | en,Seltzer water | Seltzer water,0.0,0.0,0.5,1.489074553E9,0.0,2.0,1.0,0.0,2.0,1.0,4.0,1.587586993E9,1.734802409E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Romano Cheese | Romano Cheese,1.0,0.0,0.6000000238418579,1.489078638E9,0.0,7.0,1.0,0.0,6.0,5.0,10.0,1.740357777E9,1.740357777E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Instant Pudding & Pie Filling | Instant Pudding & Pie Filling,3.0,0.0,0.6000000238418579,1.489094408E9,0.0,11.0,1.0,0.0,10.0,7.0,13.0,1.740357852E9,1.740357852E9,4.0,0.0,3.0,4.0,999.0,1
main | en,"Hannaford, bread crumbs, original | Hannaford, bread crumbs, original",8.0,0.0,0.5,1.489078417E9,0.0,54.0,1.0,0.0,47.0,25.0,49.0,1.772129989E9,1.772129989E9,4.0,0.0,4.0,5.0,1003.0,0
main | en,"International delight, gourmet coffee creamer, white chocolate mocha, white chocolate mocha | International delight, gourmet coffee creamer, white chocolate mocha, white chocolate mocha",5.0,0.0,0.5,1.489070076E9,0.0,13.0,1.0,0.0,11.0,9.0,23.0,1.587584038E9,1.73480461E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Whole Milk Ricotta Cheese | Whole Milk Ricotta Cheese,2.0,0.0,0.6000000238418579,1.489134267E9,0.0,8.0,1.0,0.0,7.0,4.0,11.0,1.740358955E9,1.740358955E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Cream Of Chicken Condensed Soup | Cream Of Chicken Condensed Soup,4.0,0.0,0.6000000238418579,1.489067484E9,0.0,24.0,1.0,0.0,22.0,8.0,50.0,1.740359101E9,1.740359101E9,4.0,0.0,3.0,1.0,999.0,1
main | en,1% Low Fat Milk | 1% Low Fat Milk,0.0,0.0,0.5,1.489135444E9,0.0,3.0,1.0,0.0,3.0,3.0,5.0,1.587627334E9,1.73479527E9,1.0,0.0,3.0,1.0,999.0,1
main | en,"Peach preserves, peach | Peach preserves, peach",2.0,0.0,0.5,1.489067489E9,0.0,6.0,1.0,0.0,6.0,3.0,5.0,1.749233322E9,1.749233322E9,4.0,0.0,3.0,1.0,1001.0,1
main | en,Crumbled Reduced Fat Feta Cheese | Crumbled Reduced Fat Feta Cheese,1.0,0.0,0.6000000238418579,1.489078701E9,0.0,7.0,1.0,0.0,6.0,6.0,6.0,1.74035947E9,1.74035947E9,3.0,0.0,3.0,3.0,999.0,1
main | en,"Essential everyday, potato chips, barbecue | Essential everyday, potato chips, barbecue",4.0,0.0,0.5,1.489074558E9,0.0,21.0,1.0,0.0,19.0,12.0,36.0,1.587586997E9,1.734802407E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Harvest Pumpkin Pie | Harvest Pumpkin Pie,0.0,0.0,0.6000000238418579,1.489138788E9,0.0,19.0,1.0,0.0,18.0,6.0,39.0,1.740359674E9,1.740359674E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Pie filling or topping | Pie filling or topping,2.0,0.0,0.5,1.48906376E9,0.0,7.0,1.0,0.0,6.0,3.0,13.0,1.587578876E9,1.734807248E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Cream Of Chicken Soup | Cream Of Chicken Soup,6.0,0.0,0.6000000238418579,1.489062532E9,0.0,40.0,1.0,0.0,36.0,16.0,69.0,1.740359834E9,1.740359834E9,4.0,0.0,2.0,2.0,999.0,0
main | en,"Culinaria, truly gooey butter cake, lemon | Culinaria, truly gooey butter cake, lemon",7.0,0.0,0.5,1.489078472E9,0.0,38.0,-1.0,0.0,31.0,19.0,48.0,1.587589888E9,1.734800319E9,4.0,0.0,2.0,5.0,999.0,0
main | en,Adobo All Purpose Seasoning | Adobo All Purpose Seasoning,0.0,0.0,0.6625000238418579,1.489056309E9,0.0,8.0,1.0,0.0,8.0,3.0,14.0,1.740361211E9,1.740361211E9,3.0,1.0,7.0,2.0,999.0,1
main | en,Foods yellow corn meal | Foods yellow corn meal,0.0,0.0,0.675000011920929,1.48905639E9,0.0,5.0,1.0,0.0,5.0,5.0,5.0,1.689798446E9,1.734527259E9,1.0,0.0,9.0,1.0,999.0,1
main | en,Disney Frozen Milk Chocolate | Disney Frozen Milk Chocolate,1.0,0.0,0.6000000238418579,1.489076086E9,0.0,9.0,1.0,0.0,8.0,3.0,16.0,1.740361834E9,1.740361834E9,4.0,0.0,4.0,0.0,999.0,1
main | en,Sliced Stewed Tomatoes | Sliced Stewed Tomatoes,1.0,0.0,0.6000000238418579,1.48905592E9,0.0,11.0,1.0,0.0,11.0,4.0,22.0,1.740361921E9,1.740361921E9,4.0,0.0,3.0,0.0,999.0,1
main | en,Wasabi sauce for sandwiches and dipping Imp | Wasabi sauce for sandwiches and dipping Imp,3.0,0.0,0.5874999761581421,1.489063882E9,0.0,21.0,1.0,0.0,19.0,10.0,18.0,1.773462898E9,1.773462898E9,4.0,2.4900000009E10,18.0,3.0,1003.0,1
main | en,Premium Lowfat Greek Yogurt | Premium Lowfat Greek Yogurt,2.0,0.0,0.675000011920929,1.489094206E9,0.0,16.0,1.0,0.0,14.0,12.0,11.0,1.746106249E9,1.746106249E9,4.0,12.0,9.0,5.0,1001.0,1
main | en,Carrot Cake Candy Corn | Carrot Cake Candy Corn,6.0,0.0,0.6000000238418579,1.489135481E9,0.0,15.0,1.0,0.0,14.0,9.0,24.0,1.740362759E9,1.740362759E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Yams Cut Sweet Potatoes | Yams Cut Sweet Potatoes,1.0,0.0,0.6000000238418579,1.489094665E9,0.0,7.0,1.0,0.0,5.0,5.0,6.0,1.765334683E9,1.765334683E9,4.0,0.0,4.0,1.0,1002.0,1
main | en,Wild blueberry supreme muffin mix fat free | Wild blueberry supreme muffin mix fat free,9.0,0.0,0.574999988079071,1.489064489E9,0.0,29.0,1.0,0.0,25.0,21.0,48.0,1.659675376E9,1.707499266E9,4.0,0.0,10.0,4.0,999.0,0
main | en,Penny Rods Pretzels | Penny Rods Pretzels,0.0,0.0,0.6000000238418579,1.489051788E9,0.0,12.0,1.0,0.0,11.0,6.0,24.0,1.740363296E9,1.740363296E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Butter | Butter,0.0,0.0,0.6000000238418579,1.489060193E9,0.0,2.0,1.0,0.0,2.0,0.0,3.0,1.740363927E9,1.740363927E9,3.0,0.0,4.0,0.0,999.0,1
main | en,Half & Half Lemonade Tea | Half & Half Lemonade Tea,4.0,0.0,0.675000011920929,1.489142247E9,0.0,18.0,1.0,0.0,16.0,10.0,29.0,1.740363957E9,1.740363957E9,4.0,0.0,9.0,2.0,999.0,1
main | en,Sweetened Coconut Flakes | Sweetened Coconut Flakes,1.0,0.0,0.6000000238418579,1.489061124E9,0.0,6.0,1.0,0.0,5.0,2.0,8.0,1.74036479E9,1.74036479E9,3.0,0.0,4.0,1.0,999.0,1
main | en,Fruit punch soda | Fruit punch soda,8.0,0.0,0.5,1.489142369E9,0.0,12.0,1.0,0.0,11.0,10.0,23.0,1.587634757E9,1.734792454E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Garden Vegetable Entertainer Crackers | Garden Vegetable Entertainer Crackers,3.0,0.0,0.6000000238418579,1.489059685E9,0.0,33.0,1.0,0.0,29.0,16.0,58.0,1.740365061E9,1.740365061E9,4.0,0.0,3.0,2.0,999.0,0
main | en,Sweetened Rice Cereal Made With Real Cocoa | Sweetened Rice Cereal Made With Real Cocoa,1.0,0.0,0.6000000238418579,1.489050433E9,0.0,27.0,1.0,0.0,23.0,18.0,34.0,1.740365204E9,1.740365204E9,4.0,0.0,3.0,1.0,999.0,1
main | en,100% Vegetable Juice | 100% Vegetable Juice,3.0,0.0,0.5,1.48907611E9,0.0,19.0,1.0,0.0,18.0,11.0,34.0,1.587658024E9,1.734782956E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Iced Pumpkin Scone Cookies | Iced Pumpkin Scone Cookies,1.0,0.0,0.6000000238418579,1.489071512E9,0.0,20.0,1.0,0.0,17.0,9.0,38.0,1.7403659E9,1.7403659E9,4.0,0.0,3.0,1.0,999.0,1
main | en,"Clover valley, potato sticks, original | Clover valley, potato sticks, original",0.0,0.0,0.5,1.489071517E9,0.0,7.0,1.0,0.0,5.0,3.0,12.0,1.595996581E9,1.734771275E9,3.0,0.0,3.0,1.0,999.0,1
main | en,Walla Walla Sweet Onion Marinara Sauce | Walla Walla Sweet Onion Marinara Sauce,1.0,0.0,0.6000000238418579,1.489067528E9,0.0,16.0,1.0,0.0,15.0,5.0,32.0,1.74036697E9,1.74036697E9,3.0,0.0,3.0,1.0,999.0,1
main | en,Mozzarella Cheese | Mozzarella Cheese,0.0,0.0,0.6625000238418579,1.489097054E9,0.0,4.0,1.0,0.0,4.0,2.0,8.0,1.740367039E9,1.740367039E9,3.0,0.0,7.0,0.0,999.0,1
main | en,Wafers Made With Real Sunflower Oil | Wafers Made With Real Sunflower Oil,1.0,0.0,0.6000000238418579,1.48906078E9,0.0,14.0,1.0,0.0,12.0,9.0,23.0,1.740367065E9,1.740367065E9,3.0,0.0,4.0,1.0,999.0,1
main | en,Light Cream | Light Cream,2.0,0.0,0.6000000238418579,1.489078589E9,0.0,4.0,1.0,0.0,3.0,3.0,7.0,1.740368006E9,1.740368006E9,1.0,0.0,3.0,1.0,999.0,1
main | en,"Dave's Pals, Chocolate Chunk Cake | Dave's Pals, Chocolate Chunk Cake",3.0,0.0,0.5,1.489078546E9,0.0,17.0,1.0,0.0,14.0,11.0,33.0,1.587589949E9,1.734800279E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Spanish Queen Olives | Spanish Queen Olives,3.0,0.0,0.6000000238418579,1.489093027E9,0.0,9.0,1.0,0.0,9.0,6.0,10.0,1.740368074E9,1.740368074E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Soda | Soda,7.0,0.0,0.5,1.489072604E9,0.0,12.0,1.0,0.0,11.0,9.0,24.0,1.587585673E9,1.73480343E9,4.0,0.0,2.0,0.0,999.0,1
main | en,"El mexicano, marquez brothers, serenatas cookies | El mexicano, marquez brothers, serenatas cookies",3.0,0.0,0.5,1.489055307E9,0.0,14.0,1.0,0.0,12.0,9.0,32.0,1.587573101E9,1.734810209E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Original Syrup | Original Syrup,5.0,0.0,0.6625000238418579,1.489143495E9,0.0,11.0,1.0,0.0,10.0,7.0,21.0,1.740369236E9,1.740369236E9,4.0,1.0,4.0,0.0,999.0,1
main | en,Organic Lowfat Kefir Peach | Organic Lowfat Kefir Peach,0.0,0.0,0.5,1.489075992E9,0.0,10.0,1.0,0.0,9.0,7.0,6.0,1.773322774E9,1.773322774E9,4.0,0.0,6.0,4.0,1003.0,1
main | en,Lowfat milk | Lowfat milk,3.0,0.0,0.5,1.489137993E9,0.0,13.0,1.0,0.0,13.0,6.0,29.0,1.587630321E9,1.734793955E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Teriyaki Beef Jerky | Teriyaki Beef Jerky,3.0,0.0,0.6000000238418579,1.489093036E9,0.0,20.0,1.0,0.0,19.0,8.0,37.0,1.740370124E9,1.740370124E9,4.0,0.0,4.0,2.0,999.0,1
main | en,Naturally Hickory Wood Smoked | Naturally Hickory Wood Smoked,2.0,0.0,0.675000011920929,1.489142447E9,0.0,9.0,1.0,0.0,8.0,6.0,8.0,1.767739649E9,1.767739649E9,4.0,12.0,14.0,1.0,1002.0,1
main | en,Orange Chicken | Orange Chicken,0.0,0.0,0.6000000238418579,1.489094973E9,0.0,18.0,1.0,0.0,16.0,3.0,29.0,1.740371131E9,1.740371131E9,4.0,0.0,3.0,3.0,999.0,1
main | en,Salted European Style Butter | Salted European Style Butter,0.0,0.0,0.6000000238418579,1.489052969E9,0.0,2.0,1.0,0.0,2.0,0.0,3.0,1.740371327E9,1.740371327E9,3.0,1.0,5.0,0.0,999.0,1
main | en,Blue plate light mayonnaise with olive oil | Blue plate light mayonnaise with olive oil,6.0,0.0,0.5625,1.489069648E9,0.0,19.0,1.0,0.0,16.0,10.0,29.0,1.633979073E9,1.734761356E9,4.0,0.0,6.0,1.0,999.0,1
main | en,Low Fat Mayonnaise Dressing | Low Fat Mayonnaise Dressing,5.0,0.0,0.6625000238418579,1.489061131E9,0.0,26.0,1.0,0.0,22.0,12.0,40.0,1.74037184E9,1.74037184E9,4.0,1.0,7.0,4.0,999.0,0
main | en,Chicken Nuggets | Chicken Nuggets,1.0,0.0,0.6000000238418579,1.489095022E9,0.0,16.0,1.0,0.0,15.0,5.0,30.0,1.740372672E9,1.740372672E9,4.0,0.0,4.0,2.0,999.0,1
main | en,"Nice!, popcorn, cheddar cheese | Nice!, popcorn, cheddar cheese",3.0,0.0,0.5,1.489074635E9,0.0,17.0,1.0,0.0,15.0,10.0,29.0,1.587587055E9,1.734802355E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Honey Granules | Honey Granules,0.0,0.0,0.6000000238418579,1.489094785E9,0.0,2.0,1.0,0.0,2.0,0.0,5.0,1.740372832E9,1.740372832E9,3.0,0.0,3.0,0.0,999.0,1
main | en,"Parade, stuffing mix, chicken | Parade, stuffing mix, chicken",7.0,0.0,0.5,1.489069481E9,0.0,38.0,-1.0,0.0,31.0,17.0,67.0,1.587582661E9,1.734805334E9,4.0,0.0,2.0,2.0,999.0,0
main | en,Natural Peanut Butter Creamy No Salt Added | Natural Peanut Butter Creamy No Salt Added,0.0,0.0,0.887499988079071,1.459767485E9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.763164953E9,1.763164953E9,1.0,2.0,18.0,0.0,1002.0,1
main | en,"The Original Brat Hans, Spicy Andouille Chicken Sausage | The Original Brat Hans, Spicy Andouille Chicken Sausage",0.0,0.0,0.5,1.489076963E9,0.0,15.0,1.0,0.0,13.0,5.0,26.0,1.587588682E9,1.73480111E9,3.0,0.0,2.0,3.0,999.0,1
main | en,Pumpkin | Pumpkin,0.0,0.0,0.5,1.489093097E9,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.587592781E9,1.734798429E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Gelatin Dessert | Gelatin Dessert,10.0,0.0,0.4000000059604645,1.489095054E9,0.0,22.0,1.0,0.0,18.0,17.0,22.0,1.587594121E9,1.707501835E9,4.0,0.0,2.0,4.0,999.0,0
main | en,Delicatessen Pickle Loaf | Delicatessen Pickle Loaf,8.0,0.0,0.5,1.489090858E9,0.0,34.0,1.0,0.0,30.0,20.0,39.0,1.587591613E9,1.734799184E9,4.0,0.0,2.0,5.0,999.0,0
main | en,"Port side, chub mackerel | Port side, chub mackerel",0.0,0.0,0.5,1.489056897E9,0.0,3.0,1.0,0.0,3.0,0.0,5.0,1.587574169E9,1.7348096E9,3.0,0.0,3.0,0.0,999.0,1
main | en,2% Milk Singles American | 2% Milk Singles American,6.0,0.0,0.675000011920929,1.489078994E9,0.0,21.0,1.0,0.0,20.0,18.0,20.0,1.773788632E9,1.773788632E9,4.0,9.0,18.0,1.0,1003.0,1
main | en,"Bryan, smoked sausage links, original | Bryan, smoked sausage links, original",5.0,0.0,0.5,1.489077676E9,0.0,18.0,1.0,0.0,17.0,12.0,29.0,1.587589088E9,1.734800819E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Red roasted peppers | Red roasted peppers,1.0,0.0,0.5,1.489055909E9,0.0,4.0,1.0,0.0,4.0,1.0,5.0,1.587573509E9,1.734809976E9,3.0,0.0,2.0,0.0,999.0,1
main | en,pickle | pickle,2.0,0.0,0.574999988079071,1.489060682E9,0.0,8.0,1.0,0.0,8.0,4.0,8.0,1.755358021E9,1.771282231E9,4.0,12.0,12.0,0.0,1002.0,1
main | en,Teriyaki pork jerky | Teriyaki pork jerky,1.0,0.0,0.5,1.489077682E9,0.0,35.0,1.0,0.0,31.0,10.0,41.0,1.587589089E9,1.734800818E9,4.0,0.0,2.0,5.0,999.0,0
main | fr,pâte lorrain | pâte lorrain,,0.0,0.10000000149011612,1.536405672E9,,,,,,,,1.536405672E9,1.740314693E9,,1.0,1.0,,1001.0,1
main | en,"Tops, jamaican herbal tea, peppermint | Tops, jamaican herbal tea, peppermint",0.0,0.0,0.5,1.489073174E9,0.0,3.0,1.0,0.0,3.0,3.0,0.0,1.587586096E9,1.734803112E9,,1.0,2.0,3.0,999.0,1
main | en,Whole Grain Corn Tortillas | Whole Grain Corn Tortillas,1.0,0.0,0.675000011920929,1.489138648E9,0.0,9.0,1.0,0.0,7.0,6.0,4.0,1.771973135E9,1.771973135E9,,12.0,16.0,5.0,1003.0,1
"","",,0.0,0.2874999940395355,1.500055227E9,,,,,,,,1.748678261E9,1.748678261E9,,0.0,13.0,,1001.0,1
main | en,"Cakes By Sue, German Chocolate Cake | Cakes By Sue, German Chocolate Cake",0.0,0.0,0.4000000059604645,1.489078277E9,0.0,10.0,1.0,0.0,10.0,3.0,19.0,1.489078277E9,1.707497408E9,,0.0,1.0,1.0,999.0,1
main | en,Wholesomely Rich Walnut Halves | Wholesomely Rich Walnut Halves,0.0,0.0,0.6000000238418579,1.489074199E9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.740353906E9,1.740353906E9,,0.0,3.0,1.0,999.0,1
"","",,0.0,0.16249999403953552,1.435409908E9,,,,,,,,1.694250747E9,1.707497529E9,,1.0,6.0,,999.0,1
main | en,Pure Black Barley | Pure Black Barley,0.0,0.0,0.6000000238418579,1.489050518E9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.74036032E9,1.74036032E9,,0.0,3.0,1.0,999.0,1
main | fr,Sauce tomate ail rôti | Sauce tomate ail rôti,,0.0,0.2750000059604645,1.532487294E9,,,,,,,,1.774330162E9,1.774330162E9,,0.0,9.0,,1003.0,1
"","",,0.0,0.26249998807907104,1.430245491E9,,,,,,,,1.630487716E9,1.707502605E9,,0.0,11.0,,999.0,1
main | en,"Trader joe's, iced pumpkin scone cookies | Trader joe's, iced pumpkin scone cookies",1.0,0.0,0.5,1.489057136E9,0.0,25.0,1.0,0.0,22.0,9.0,44.0,1.587574348E9,1.734809507E9,4.0,0.0,3.0,1.0,999.0,1
main | fr,Boulange des Campagnes | Boulange des Campagnes,,0.0,0.2874999940395355,1.530576953E9,,,,,,,,1.774331852E9,1.774331852E9,,0.0,11.0,,1003.0,1
main | en | fr,Cocktail Aux Légumes (original) | Garden Cocktail Original | Cocktail Aux Légumes (original),,0.0,0.375,1.45351404E9,,,,,,,,1.773898483E9,1.773898483E9,,2.0,19.0,,1003.0,1
main | en,Meat Ravioli | Meat Ravioli,0.0,0.0,0.4000000059604645,1.489052217E9,0.0,43.0,1.0,0.0,35.0,20.0,52.0,1.489052217E9,1.707503311E9,4.0,0.0,1.0,9.0,999.0,0
main | en,Raw Walnut Pieces | Raw Walnut Pieces,0.0,0.0,0.5,1.489062074E9,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.58757784E9,1.734807743E9,1.0,0.0,2.0,0.0,999.0,1
main | en,Goat Cheese | Goat Cheese,0.0,0.0,0.5,1.489140825E9,0.0,5.0,1.0,0.0,5.0,1.0,8.0,1.587633443E9,1.734792916E9,3.0,0.0,3.0,1.0,999.0,1
main | en,100% Pure Canola Cooking Oil | 100% Pure Canola Cooking Oil,0.0,0.0,0.574999988079071,1.489065583E9,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.719077442E9,1.738754236E9,2.0,6.0,10.0,0.0,999.0,1
main | en,Deluxe Macaroni & Cheese With Bacon | Deluxe Macaroni & Cheese With Bacon,5.0,0.0,0.4000000059604645,1.489051984E9,0.0,69.0,1.0,0.0,56.0,32.0,66.0,1.489051985E9,1.70750361E9,4.0,0.0,1.0,9.0,999.0,0
main | en,Natural burger | Natural burger,1.0,0.0,0.5,1.489136661E9,0.0,21.0,1.0,0.0,20.0,5.0,43.0,1.587628612E9,1.734794704E9,4.0,0.0,2.0,1.0,999.0,1
main | en,"Neapolitan ice cream sandwiches wafers, neapolitan | Neapolitan ice cream sandwiches wafers, neapolitan",13.0,0.0,0.5,1.489071124E9,0.0,37.0,1.0,0.0,35.0,19.0,61.0,1.587584636E9,1.734804256E9,4.0,0.0,3.0,0.0,999.0,0
main | en,Turtle creamy vanilla flavored ice cream topped with caramel sauce and pecans dipped in milk chocolate flavored coating | Turtle creamy vanilla flavored ice cream topped with caramel sauce and pecans dipped in milk chocolate flavored coating,7.0,0.0,0.5,1.489067814E9,0.0,40.0,1.0,0.0,34.0,15.0,53.0,1.58758152E9,1.734805925E9,4.0,0.0,2.0,2.0,999.0,0
main | en,Ka.me sliced-peeled water chestnuts | Ka.me sliced-peeled water chestnuts,1.0,0.0,0.4000000059604645,1.489058088E9,0.0,3.0,1.0,0.0,3.0,2.0,3.0,1.773868509E9,1.773868509E9,1.0,0.0,5.0,0.0,1003.0,1
main | fr,Wilton Candy Melts Blanco Brillante | Wilton Candy Melts Blanco Brillante,0.0,0.0,0.4749999940395355,1.503422544E9,0.0,5.0,1.0,0.0,5.0,5.0,2.0,1.774446805E9,1.774446805E9,4.0,0.0,8.0,3.0,1003.0,1
main | en,Spanish Style Rice & Beans Bowl | Spanish Style Rice & Beans Bowl,2.0,0.0,0.4000000059604645,1.489136693E9,0.0,18.0,1.0,0.0,16.0,8.0,27.0,1.616716112E9,1.707504158E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Pizza Crust Mix | Pizza Crust Mix,1.0,0.0,0.30000001192092896,1.489060947E9,0.0,7.0,1.0,0.0,7.0,3.0,13.0,1.587577121E9,1.707504561E9,4.0,0.0,2.0,2.0,999.0,1
main | en,100% Whole Wheat Bread | 100% Whole Wheat Bread,4.0,0.0,0.5,1.489078927E9,0.0,21.0,1.0,0.0,21.0,8.0,19.0,1.772129887E9,1.772129887E9,4.0,0.0,4.0,2.0,1003.0,1
